timestamp_ms,pressure_pa,temp_c,altitude_m,servo_state,event,time_s
timestamp_ms,pressure_pa,temp_c,altitude_m,servo_state,event,time_s
0.0,83300.0,28.2,0.0,,,0.0
50.3067484662576,83295.02457751516,28.197512288757572,0.4146185404042342,,,0.0503067484662576
100.6134969325153,83290.11057999925,28.195055289999623,0.8241183333960649,,,0.1006134969325153
150.920245398773,83285.2580074523,28.192629003726147,1.2284993789754992,,,0.150920245398773
201.2269938650306,83280.46685987429,28.190233429937145,1.6277616771425336,,,0.2012269938650306
251.53374233128827,83275.73713726523,28.187868568632616,2.0219052278971734,,,0.2515337423312883
301.840490797546,83271.06883962512,28.185534419812562,2.410930031239417,,,0.301840490797546
352.1472392638036,83266.46196695397,28.183230983476985,2.794836087169257,,,0.3521472392638036
402.4539877300613,83261.91651925175,28.18095825962588,3.173623395686704,,,0.4024539877300613
452.76073619631893,83257.4324965185,28.17871624825925,3.547291956791751,,,0.4527607361963189
503.06748466257665,83253.00989875419,28.176504949377094,3.9158417704844,,,0.5030674846625767
553.3742331288342,83248.64872595882,28.174324362979412,4.279272836764651,,,0.5533742331288343
603.680981595092,83244.34897813242,28.172174489066204,4.637585155632506,,,0.603680981595092
653.9877300613496,83240.11065527494,28.17005532763747,4.99077872708796,,,0.6539877300613496
704.2944785276073,83235.93375738643,28.167966878693214,5.3388535511310184,,,0.7042944785276073
754.6012269938649,83231.81828446686,28.165909142233428,5.681809627761677,,,0.7546012269938649
804.9079754601227,83227.76423651625,28.16388211825812,6.0196469569799405,,,0.8049079754601226
855.2147239263803,83223.77161353457,28.161885806767284,6.352365538785804,,,0.8552147239263803
905.521472392638,83219.84041552184,28.159920207760923,6.679965373179272,,,0.905521472392638
955.8282208588956,83215.97064247807,28.15798532123904,7.002446460160337,,,0.9558282208588956
1006.1349693251531,83212.16229440326,28.156081147201625,7.319808799729005,,,1.0061349693251531
1056.4417177914108,83208.41537129738,28.15420768564869,7.63205239188528,,,1.056441717791411
1106.7484662576683,83204.72987316045,28.152364936580224,7.939177236629154,,,1.1067484662576683
1157.055214723926,83201.10579999247,28.150552899996235,8.241183333960631,,,1.157055214723926
1207.361963190184,83197.54315179345,28.14877157589672,8.538070683879711,,,1.207361963190184
1257.6687116564415,83194.04192856337,28.14702096428168,8.82983928638639,,,1.2576687116564416
1307.9754601226991,83190.60213030223,28.145301065151116,9.11648914148067,,,1.3079754601226992
1358.282208588957,83187.22375701006,28.143611878505023,9.398020249162558,,,1.358282208588957
1408.5889570552147,83183.90680868682,28.141953404343408,9.674432609432046,,,1.4085889570552146
1458.895705521472,83180.65128533253,28.140325642666266,9.945726222289135,,,1.4588957055214722
1509.2024539877298,83177.4571869472,28.138728593473598,10.211901087733825,,,1.5092024539877298
1559.5092024539877,83174.32451353081,28.137162256765404,10.472957205766118,,,1.5595092024539876
1609.8159509202453,83171.25326508337,28.135626632541683,10.728894576386013,,,1.6098159509202452
1660.1226993865027,83168.24344160488,28.134121720802437,10.979713199593512,,,1.6601226993865028
1710.4294478527606,83165.29504309534,28.132647521547668,11.225413075388612,,,1.7104294478527606
1760.7361963190183,83162.40806955475,28.131204034777372,11.465994203771313,,,1.7607361963190182
1811.042944785276,83159.5825209831,28.12979126049155,11.701456584741617,,,1.811042944785276
1861.3496932515327,83156.81839738041,28.128409198690203,11.931800218299518,,,1.8613496932515328
1911.656441717792,83154.11569874665,28.12705784937333,12.157025104445033,,,1.911656441717792
1961.963190184049,83151.47442508186,28.12573721254093,12.377131243178141,,,1.9619631901840489
2012.2699386503066,83148.89457638601,28.124447288193007,12.592118634498853,,,2.0122699386503067
2062.5766871165642,83146.37615265911,28.123188076329555,12.801987278407166,,,2.062576687116564
2112.8834355828217,83143.91915390117,28.12195957695058,13.006737174903083,,,2.112883435582822
2163.19018404908,83141.52358011216,28.12076179005608,13.206368323986604,,,2.16319018404908
2213.496932515337,83139.1894312921,28.119594715646052,13.400880725657721,,,2.213496932515337
2263.803680981595,83136.916707441,28.118458353720502,13.590274379916444,,,2.263803680981595
2314.1104294478523,83134.70540855885,28.117352704279423,13.774549286762769,,,2.3141104294478523
2364.41717791411,83132.55553464564,28.11627776732282,13.953705446196695,,,2.36441717791411
2414.723926380368,83130.46708570138,28.11523354285069,14.127742858218225,,,2.414723926380368
2465.0306748466255,83128.44006172607,28.114220030863034,14.296661522827355,,,2.4650306748466253
2515.337423312883,83126.4744627197,28.113237231359854,14.460461440024087,,,2.515337423312883
2565.644171779141,83124.5702886823,28.112285144341147,14.619142609808424,,,2.565644171779141
2615.9509202453983,83122.72753961384,28.111363769806918,14.77270503218036,,,2.6159509202453983
2666.257668711656,83120.94621551433,28.11047310775716,14.9211487071399,,,2.666257668711656
2716.564417177914,83119.22631638375,28.109613158191877,15.064473634687042,,,2.716564417177914
2766.871165644172,83117.56784222214,28.10878392111107,15.202679814821785,,,2.766871165644172
2817.1779141104294,83115.97079302947,28.107985396514735,15.33576724754413,,,2.817177914110429
2867.484662576687,83114.43516880575,28.107217584402875,15.463735932854078,,,2.867484662576687
2917.791411042944,83112.96096955099,28.10648048477549,15.586585870751627,,,2.9177914110429444
2968.098159509202,83111.54819526516,28.10577409763258,15.704317061236779,,,2.968098159509202
3018.40490797546,83110.19684594829,28.10509842297414,15.816929504309535,,,3.01840490797546
3068.7116564417174,83108.90692160036,28.10445346080018,15.92442319996989,,,3.0687116564417174
3119.0184049079753,83107.67842222139,28.103839211110692,16.026798148217846,,,3.119018404907975
3169.3251533742327,83106.51134781136,28.10325567390568,16.12405434905341,,,3.1693251533742326
3219.6319018404906,83105.40569837028,28.10270284918514,16.21619180247657,,,3.2196319018404904
3269.9386503067476,83104.36147389816,28.102180736949077,16.303210508487336,,,3.269938650306748
3320.2453987730055,83103.37867439497,28.101689337197485,16.385110467085703,,,3.3202453987730056
3370.5521472392634,83102.45729986073,28.10122864993037,16.46189167827167,,,3.3705521472392634
3420.8588957055213,83101.59735029546,28.10079867514773,16.53355414204524,,,3.4208588957055213
3471.1656441717782,83100.79882569912,28.100399412849562,16.600097858406414,,,3.471165644171778
3521.4723926380366,83100.06172607174,28.10003086303587,16.66152282735519,,,3.5214723926380365
3571.779141104294,83099.3860514133,28.09969302570665,16.717829048891566,,,3.571779141104294
